dateRep;day;month;year;week;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
14/04/2020;14;4;2020;Week 16;2082;170;Germany;DE;DEU;83019213;Europe;76,10888819
13/04/2020;13;4;2020;Week 16;2537;126;Germany;DE;DEU;83019213;Europe;79,15998915
12/04/2020;12;4;2020;Week 16;2821;129;Germany;DE;DEU;83019213;Europe;81,8268417
11/04/2020;11;4;2020;Week 15;4133;171;Germany;DE;DEU;83019213;Europe;83,20483597
10/04/2020;10;4;2020;Week 15;5323;266;Germany;DE;DEU;83019213;Europe;85,80784788
09/04/2020;9;4;2020;Week 15;4974;246;Germany;DE;DEU;83019213;Europe;86,35832286
08/04/2020;8;4;2020;Week 15;4003;254;Germany;DE;DEU;83019213;Europe;86,33423205
07/04/2020;7;4;2020;Week 15;3834;173;Germany;DE;DEU;83019213;Europe;84,33349037
06/04/2020;6;4;2020;Week 15;3677;92;Germany;DE;DEU;83019213;Europe;85,0610328
05/04/2020;5;4;2020;Week 15;5936;184;Germany;DE;DEU;83019213;Europe;84,620171
04/04/2020;4;4;2020;Week 14;6082;141;Germany;DE;DEU;83019213;Europe;81,4160934
03/04/2020;3;4;2020;Week 14;6174;145;Germany;DE;DEU;83019213;Europe;78,96726267
02/04/2020;2;4;2020;Week 14;6156;140;Germany;DE;DEU;83019213;Europe;78,68540021
01/04/2020;1;4;2020;Week 14;5453;149;Germany;DE;DEU;83019213;Europe;72,52538036
31/03/2020;31;3;2020;Week 14;4615;128;Germany;DE;DEU;83019213;Europe;67,33501557
30/03/2020;30;3;2020;Week 14;4751;66;Germany;DE;DEU;83019213;Europe;63,19019189
29/03/2020;29;3;2020;Week 14;3965;64;Germany;DE;DEU;83019213;Europe;58,72375591
28/03/2020;28;3;2020;Week 13;6294;72;Germany;DE;DEU;83019213;Europe;54,83068118
27/03/2020;27;3;2020;Week 13;5780;55;Germany;DE;DEU;83019213;Europe;48,08405013
26/03/2020;26;3;2020;Week 13;4954;49;Germany;DE;DEU;83019213;Europe;42,08784779
25/03/2020;25;3;2020;Week 13;2342;23;Germany;DE;DEU;83019213;Europe;36,44698487
24/03/2020;24;3;2020;Week 13;4438;32;Germany;DE;DEU;83019213;Europe;33,81506399
23/03/2020;23;3;2020;Week 13;3311;27;Germany;DE;DEU;83019213;Europe;28,75478957
22/03/2020;22;3;2020;Week 13;3276;22;Germany;DE;DEU;83019213;Europe;24,83280587
21/03/2020;21;3;2020;Week 12;4049;2;Germany;DE;DEU;83019213;Europe;21,08307146
20/03/2020;20;3;2020;Week 12;5940;30;Germany;DE;DEU;83019213;Europe;16,54797667
19/03/2020;19;3;2020;Week 12;1042;0;Germany;DE;DEU;83019213;Europe;9,55923299
18/03/2020;18;3;2020;Week 12;1144;0;Germany;DE;DEU;83019213;Europe;8,38360152
17/03/2020;17;3;2020;Week 12;1174;1;Germany;DE;DEU;83019213;Europe;7,05258432
16/03/2020;16;3;2020;Week 12;1043;4;Germany;DE;DEU;83019213;Europe;5,67218097
15/03/2020;15;3;2020;Week 12;733;3;Germany;DE;DEU;83019213;Europe;4,43752701
14/03/2020;14;3;2020;Week 11;693;0;Germany;DE;DEU;83019213;Europe;3,61964405
13/03/2020;13;3;2020;Week 11;802;2;Germany;DE;DEU;83019213;Europe;2,79694292
12/03/2020;12;3;2020;Week 11;271;1;Germany;DE;DEU;83019213;Europe;1,86221953
11/03/2020;11;3;2020;Week 11;157;0;Germany;DE;DEU;83019213;Europe;1,54060723
10/03/2020;10;3;2020;Week 11;237;2;Germany;DE;DEU;83019213;Europe;1,35390346
09/03/2020;9;3;2020;Week 11;55;0;Germany;DE;DEU;83019213;Europe;1,06842738
08/03/2020;8;3;2020;Week 11;163;0;Germany;DE;DEU;83019213;Europe;1,00217765
07/03/2020;7;3;2020;Week 10;284;0;Germany;DE;DEU;83019213;Europe;0,80583756
06/03/2020;6;3;2020;Week 10;138;0;Germany;DE;DEU;83019213;Europe;0,46374807
05/03/2020;5;3;2020;Week 10;66;0;Germany;DE;DEU;83019213;Europe;0,29752149
04/03/2020;4;3;2020;Week 10;39;0;Germany;DE;DEU;83019213;Europe;0,21802182
